tBeforeMeasure,tAfterMeasure,tAfterAlgo,realValue_WU,OFFSET,relativeVal_WU,realValue_WU_AngleAdj,realValue,realValueFiltered,correctedValueFiltered,myAx,myAy,myAz,myGx,myGy,myGz,thetadeg,phideg,myTmp,timeNorm,realWeight
1371276.0,1371812.0,1371813.0,-62701.0,-62758.0,57.0,57.05,1.33345,2.30218,0.0,0.04,-0.01,1.0,47.1,0.95,7.21,-2.41,-0.4,25.28,0.0,104
1371971.0,1372506.0,1372507.0,-62772.0,-62758.0,-14.0,-14.01,-0.32752,1.92292,0.0,0.04,0.01,1.0,45.53,-0.02,1.95,-2.48,0.39,25.19,695.0,104
1372665.0,1373201.0,1373202.0,-62679.0,-62758.0,79.0,79.12,1.84812,1.04188,0.0,0.06,0.01,1.0,47.08,0.09,0.52,-3.33,0.39,25.28,1389.0,104
1373359.0,1373895.0,1373896.0,-62740.0,-62758.0,18.0,18.02,0.42109,1.35752,0.0,0.04,0.01,1.01,45.25,-1.62,-9.7,-2.55,0.43,25.19,2083.0,104
1374054.0,1374590.0,1374591.0,-62673.0,-62758.0,85.0,85.06,1.98849,0.99091,0.0,0.04,0.01,0.99,45.73,-0.89,-3.63,-2.26,0.69,25.19,2778.0,104
1374748.0,1375284.0,1375285.0,-62758.0,-62758.0,0.0,0.0,0.0,1.38146,0.0,0.03,0.0,1.0,44.23,-1.12,-4.89,-1.79,0.06,25.09,3472.0,104
1375443.0,1375979.0,1375979.0,-62641.0,-62758.0,117.0,117.07,2.73709,0.84062,0.0,0.04,0.01,1.0,44.48,0.24,5.27,-2.12,0.45,25.19,4167.0,104
1376137.0,1376673.0,1376674.0,-62759.0,-62758.0,-1.0,-1.0,-0.02339,1.58309,0.0,0.04,0.0,1.0,43.34,-0.21,0.51,-2.23,0.06,25.19,4861.0,104
1376832.0,1377368.0,1377368.0,-62672.0,-62758.0,86.0,86.1,2.01188,0.95415,0.0,0.05,0.01,1.0,44.58,0.07,3.26,-2.9,0.49,25.24,5556.0,104
1377526.0,1378062.0,1378063.0,-62764.0,-62758.0,-6.0,-6.01,-0.14036,1.36825,0.0,0.05,-0.01,1.0,43.7,-1.33,-6.88,-2.7,-0.49,25.19,6250.0,104
1378221.0,1378756.0,1378757.0,-62671.0,-62758.0,87.0,87.07,2.03527,0.77763,0.0,0.04,0.01,1.0,44.95,-0.83,-3.25,-2.31,0.45,25.24,6945.0,104
1378915.0,1379451.0,1379452.0,-62741.0,-62758.0,17.0,17.01,0.3977,1.27,0.0,0.04,-0.01,1.0,44.45,-1.21,-7.3,-2.16,-0.36,25.19,7639.0,104
1379610.0,1380145.0,1380146.0,-62631.0,-62758.0,127.0,127.07,2.97103,0.92849,0.0,0.03,-0.01,1.0,45.3,-0.24,2.16,-1.96,-0.29,25.19,8334.0,104
1380304.0,1380840.0,1380841.0,-62776.0,-62758.0,-18.0,-18.01,-0.42109,1.72815,0.0,0.04,-0.0,1.0,44.61,-0.34,-0.78,-2.06,-0.1,25.33,9028.0,104
1380999.0,1381534.0,1381535.0,-62665.0,-62758.0,93.0,93.1,2.17564,0.88672,0.0,0.05,0.0,1.01,45.23,0.59,4.4,-2.77,0.24,25.19,9723.0,104
1381693.0,1382229.0,1382230.0,-62782.0,-62758.0,-24.0,-24.03,-0.56145,1.39133,0.0,0.05,-0.0,1.0,44.8,-0.67,-3.76,-2.73,-0.28,25.19,10417.0,104
1382388.0,1382923.0,1382924.0,-62672.0,-62758.0,86.0,86.09,2.01188,0.62682,0.0,0.05,-0.0,1.01,45.25,-0.47,-1.25,-2.71,-0.04,25.28,11112.0,104
1383082.0,1383618.0,1383618.0,-62780.0,-62758.0,-22.0,-22.02,-0.51467,1.16907,0.0,0.04,0.01,1.0,45.07,-1.27,-7.18,-2.55,0.61,25.19,11806.0,104
1383776.0,1384312.0,1384313.0,-62685.0,-62758.0,73.0,73.05,1.70776,0.50989,0.0,0.04,0.01,1.0,44.89,-0.56,-0.67,-2.28,0.35,25.19,12500.0,104
1384471.0,1385007.0,1385007.0,-62729.0,-62758.0,29.0,29.02,0.67842,0.97885,0.0,0.04,0.01,1.0,44.41,-0.56,-2.69,-2.4,0.45,25.24,13195.0,104
1385165.0,1385701.0,1385702.0,-62678.0,-62758.0,80.0,80.05,1.87152,0.86124,0.0,0.04,0.0,1.0,44.47,0.09,3.51,-2.15,0.27,25.19,13889.0,104
1385859.0,1386395.0,1386396.0,-62743.0,-62758.0,15.0,15.01,0.35091,1.25676,0.0,0.05,0.0,1.01,44.46,-0.49,-1.69,-2.62,0.0,25.19,14583.0,104
1386554.0,1387090.0,1387090.0,-62651.0,-62758.0,107.0,107.14,2.50315,0.90212,0.0,0.05,0.01,1.01,44.56,-0.26,0.53,-3.04,0.65,25.28,15278.0,104
1387248.0,1387784.0,1387785.0,-62730.0,-62758.0,28.0,28.02,0.65503,1.52892,0.0,0.04,0.0,1.01,44.63,-1.12,-5.52,-2.34,0.18,25.24,15972.0,104
1387943.0,1388479.0,1388479.0,-62677.0,-62758.0,81.0,81.07,1.89491,1.18679,0.0,0.04,0.0,1.0,44.86,-0.73,-2.05,-2.53,0.03,25.28,16667.0,104
1388637.0,1389173.0,1389174.0,-62705.0,-62758.0,53.0,53.03,1.23988,1.46402,0.0,0.04,-0.0,1.0,44.92,-0.98,-4.29,-2.09,-0.1,25.19,17361.0,104
1389332.0,1389867.0,1389868.0,-62698.0,-62758.0,60.0,60.04,1.40364,1.37627,0.0,0.04,-0.0,1.0,44.6,-0.23,0.99,-2.13,-0.11,25.19,18056.0,104
1390026.0,1390562.0,1390562.0,-62707.0,-62758.0,51.0,51.05,1.19309,1.38698,0.0,0.04,-0.01,1.0,44.51,-0.25,-1.3,-2.52,-0.36,25.24,18750.0,104
1390720.0,1391256.0,1391257.0,-62681.0,-62758.0,77.0,77.05,1.80133,1.31107,0.0,0.04,-0.01,1.0,44.79,-0.15,1.5,-2.25,-0.46,25.24,19444.0,104
1391415.0,1391950.0,1391951.0,-62697.0,-62758.0,61.0,61.06,1.42703,1.50301,0.0,0.05,-0.0,1.01,44.89,-0.77,-3.27,-2.75,-0.18,25.24,20139.0,104
1392109.0,1392645.0,1392646.0,-62696.0,-62758.0,62.0,62.05,1.45042,1.47326,0.0,0.04,0.0,1.0,45.24,-0.77,-1.76,-2.5,0.03,25.28,20833.0,104
1392803.0,1393339.0,1393340.0,-62697.0,-62758.0,61.0,61.05,1.42703,1.46432,0.0,0.04,-0.0,1.0,44.82,-0.84,-4.37,-2.44,-0.24,25.24,21527.0,104
1393498.0,1394034.0,1394034.0,-62694.0,-62758.0,64.0,64.04,1.49721,1.44972,0.0,0.04,-0.01,1.0,45.06,-0.58,-1.03,-2.17,-0.33,25.24,22222.0,104
1394192.0,1394728.0,1394729.0,-62712.0,-62758.0,46.0,46.04,1.07612,1.46832,0.0,0.04,0.01,1.01,44.79,-0.45,-1.85,-2.54,0.31,25.33,22916.0,104
1394887.0,1395422.0,1395423.0,-62676.0,-62758.0,82.0,82.06,1.9183,1.31477,0.0,0.04,0.01,1.0,44.62,-0.13,0.98,-2.32,0.66,25.24,23611.0,104
1395581.0,1396117.0,1396118.0,-62686.0,-62758.0,72.0,72.08,1.68436,1.55105,0.0,0.05,0.01,1.0,44.72,-0.26,-1.34,-2.8,0.5,25.24,24305.0,104
1396275.0,1396811.0,1396812.0,-62688.0,-62758.0,70.0,70.07,1.63758,1.60325,0.0,0.05,0.0,1.0,44.7,-0.25,-0.79,-2.63,0.15,25.24,24999.0,104
1396970.0,1397506.0,1397506.0,-62682.0,-62758.0,76.0,76.08,1.77794,1.61669,0.0,0.05,0.0,1.0,44.88,-0.77,-3.29,-2.75,0.2,25.19,25694.0,104
1397664.0,1398200.0,1398201.0,-62704.0,-62758.0,54.0,54.03,1.26327,1.67982,0.0,0.04,0.01,1.0,44.82,-0.76,-2.37,-2.05,0.45,25.19,26388.0,104
1398359.0,1398895.0,1398895.0,-62687.0,-62758.0,71.0,71.05,1.66097,1.51674,0.0,0.04,-0.0,1.01,44.47,-0.84,-2.74,-2.18,-0.04,25.14,27083.0,104
